"timestamp","game_id","player_id","player_type","player_color","current_turn","action","action_status","displayed_score","wagons_cards_hand_count","destination_cards_hand_count","calculated_current_destination_score"
"343314632015700","3f6fbb23-eaf2-481f-ab2d-4e991b1d7681","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314632666300","3f6fbb23-eaf2-481f-ab2d-4e991b1d7681","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314633077700","65f25ed9-9f6a-46de-97de-45629a835704","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314633279900","65f25ed9-9f6a-46de-97de-45629a835704","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314634019400","65f25ed9-9f6a-46de-97de-45629a835704","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314635973400","65f25ed9-9f6a-46de-97de-45629a835704","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314636191600","65f25ed9-9f6a-46de-97de-45629a835704","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314637163400","65f25ed9-9f6a-46de-97de-45629a835704","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314637608800","5e1d9711-fca4-4836-86fc-2d9599d5643b","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314637830300","5e1d9711-fca4-4836-86fc-2d9599d5643b","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314638595500","5e1d9711-fca4-4836-86fc-2d9599d5643b","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314640166200","5e1d9711-fca4-4836-86fc-2d9599d5643b","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314640351400","5e1d9711-fca4-4836-86fc-2d9599d5643b","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314641011800","5e1d9711-fca4-4836-86fc-2d9599d5643b","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314641404100","43103b5c-f303-4f67-8762-651a474b375f","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314641593900","43103b5c-f303-4f67-8762-651a474b375f","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314642287500","43103b5c-f303-4f67-8762-651a474b375f","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314643834400","43103b5c-f303-4f67-8762-651a474b375f","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314644043500","43103b5c-f303-4f67-8762-651a474b375f","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314644708300","43103b5c-f303-4f67-8762-651a474b375f","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314645146500","138f7ac6-bceb-486c-9699-474123e499fd","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314645347600","138f7ac6-bceb-486c-9699-474123e499fd","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314646072700","138f7ac6-bceb-486c-9699-474123e499fd","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314647703500","138f7ac6-bceb-486c-9699-474123e499fd","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314647889500","138f7ac6-bceb-486c-9699-474123e499fd","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314648545000","138f7ac6-bceb-486c-9699-474123e499fd","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314648902300","13b8a82f-0412-429d-b362-ef074a59ca13","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314649090800","13b8a82f-0412-429d-b362-ef074a59ca13","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314649786500","13b8a82f-0412-429d-b362-ef074a59ca13","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314651552100","13b8a82f-0412-429d-b362-ef074a59ca13","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314651804500","13b8a82f-0412-429d-b362-ef074a59ca13","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314652599200","13b8a82f-0412-429d-b362-ef074a59ca13","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314653013400","4ab379a8-08c5-4311-8223-d6ca295b1e84","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314653224700","4ab379a8-08c5-4311-8223-d6ca295b1e84","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314654003200","4ab379a8-08c5-4311-8223-d6ca295b1e84","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314655665300","4ab379a8-08c5-4311-8223-d6ca295b1e84","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314655867700","4ab379a8-08c5-4311-8223-d6ca295b1e84","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314656563400","4ab379a8-08c5-4311-8223-d6ca295b1e84","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314657001400","5cae157d-8263-4472-9afe-8ef7cdc62361","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314657199000","5cae157d-8263-4472-9afe-8ef7cdc62361","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314657906300","5cae157d-8263-4472-9afe-8ef7cdc62361","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314659567800","5cae157d-8263-4472-9afe-8ef7cdc62361","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314659769600","5cae157d-8263-4472-9afe-8ef7cdc62361","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314660693700","5cae157d-8263-4472-9afe-8ef7cdc62361","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314661171600","f1caef40-c548-4557-8b57-a81af4e9b59a","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314661376600","f1caef40-c548-4557-8b57-a81af4e9b59a","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314662231800","f1caef40-c548-4557-8b57-a81af4e9b59a","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314664132900","f1caef40-c548-4557-8b57-a81af4e9b59a","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314664324400","f1caef40-c548-4557-8b57-a81af4e9b59a","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314664979600","f1caef40-c548-4557-8b57-a81af4e9b59a","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314665384000","7a1dc42b-22ac-4b1b-aad9-d3c796bd3dca","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314665579900","7a1dc42b-22ac-4b1b-aad9-d3c796bd3dca","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314666252300","7a1dc42b-22ac-4b1b-aad9-d3c796bd3dca","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314667901300","7a1dc42b-22ac-4b1b-aad9-d3c796bd3dca","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314668087300","7a1dc42b-22ac-4b1b-aad9-d3c796bd3dca","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314668740900","7a1dc42b-22ac-4b1b-aad9-d3c796bd3dca","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314669129900","731de494-90f1-4bdd-a87b-3641141f7f5d","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314669318600","731de494-90f1-4bdd-a87b-3641141f7f5d","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314670109900","731de494-90f1-4bdd-a87b-3641141f7f5d","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314671673100","731de494-90f1-4bdd-a87b-3641141f7f5d","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314671891000","731de494-90f1-4bdd-a87b-3641141f7f5d","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314672691200","731de494-90f1-4bdd-a87b-3641141f7f5d","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314673248200","d304ff80-d62e-490b-b416-05e2b1dfbbff","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314673542400","d304ff80-d62e-490b-b416-05e2b1dfbbff","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314674376200","d304ff80-d62e-490b-b416-05e2b1dfbbff","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314676172600","d304ff80-d62e-490b-b416-05e2b1dfbbff","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314676369700","d304ff80-d62e-490b-b416-05e2b1dfbbff","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314677061300","d304ff80-d62e-490b-b416-05e2b1dfbbff","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314677447900","e2008008-9a7d-411f-bb27-e474f2c53d4c","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314677660200","e2008008-9a7d-411f-bb27-e474f2c53d4c","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314678337800","e2008008-9a7d-411f-bb27-e474f2c53d4c","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314679915000","e2008008-9a7d-411f-bb27-e474f2c53d4c","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314680108700","e2008008-9a7d-411f-bb27-e474f2c53d4c","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314680753200","e2008008-9a7d-411f-bb27-e474f2c53d4c","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314681128100","635b2953-0028-4bc6-88a4-443fad57177d","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314681329400","635b2953-0028-4bc6-88a4-443fad57177d","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314682110500","635b2953-0028-4bc6-88a4-443fad57177d","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314683786100","635b2953-0028-4bc6-88a4-443fad57177d","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314683985400","635b2953-0028-4bc6-88a4-443fad57177d","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314684750700","635b2953-0028-4bc6-88a4-443fad57177d","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314685156400","52d63bef-f41a-4db3-a8fb-17a88e5aa16e","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314685385000","52d63bef-f41a-4db3-a8fb-17a88e5aa16e","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314686149600","52d63bef-f41a-4db3-a8fb-17a88e5aa16e","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314687984600","52d63bef-f41a-4db3-a8fb-17a88e5aa16e","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314688201900","52d63bef-f41a-4db3-a8fb-17a88e5aa16e","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314688961300","52d63bef-f41a-4db3-a8fb-17a88e5aa16e","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314689378100","42e3f84a-2e65-43d4-8e3e-ea7f7b45d865","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314689608900","42e3f84a-2e65-43d4-8e3e-ea7f7b45d865","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314690397500","42e3f84a-2e65-43d4-8e3e-ea7f7b45d865","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314692214400","42e3f84a-2e65-43d4-8e3e-ea7f7b45d865","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314692432300","42e3f84a-2e65-43d4-8e3e-ea7f7b45d865","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314693207000","42e3f84a-2e65-43d4-8e3e-ea7f7b45d865","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314693619700","8663f963-fb9d-4ffa-afdd-9d122cff2c94","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314693840400","8663f963-fb9d-4ffa-afdd-9d122cff2c94","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314694607200","8663f963-fb9d-4ffa-afdd-9d122cff2c94","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314696396400","8663f963-fb9d-4ffa-afdd-9d122cff2c94","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314696615100","8663f963-fb9d-4ffa-afdd-9d122cff2c94","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314697347000","8663f963-fb9d-4ffa-afdd-9d122cff2c94","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314697754300","145f2fc0-eecc-4193-a12a-5114f4f9adeb","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314697992300","145f2fc0-eecc-4193-a12a-5114f4f9adeb","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314698751800","145f2fc0-eecc-4193-a12a-5114f4f9adeb","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314701552800","145f2fc0-eecc-4193-a12a-5114f4f9adeb","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314701757500","145f2fc0-eecc-4193-a12a-5114f4f9adeb","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314702451600","145f2fc0-eecc-4193-a12a-5114f4f9adeb","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314702843900","3d69c603-1312-443a-8e0f-e60d22955c23","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314703045400","3d69c603-1312-443a-8e0f-e60d22955c23","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314703718000","3d69c603-1312-443a-8e0f-e60d22955c23","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314705268600","3d69c603-1312-443a-8e0f-e60d22955c23","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314705456200","3d69c603-1312-443a-8e0f-e60d22955c23","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314706097500","3d69c603-1312-443a-8e0f-e60d22955c23","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314706458500","2d5ee42a-ea76-49fa-97f5-aecb3659184b","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314706648500","2d5ee42a-ea76-49fa-97f5-aecb3659184b","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314707347700","2d5ee42a-ea76-49fa-97f5-aecb3659184b","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314708937400","2d5ee42a-ea76-49fa-97f5-aecb3659184b","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314709122700","2d5ee42a-ea76-49fa-97f5-aecb3659184b","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314709773800","2d5ee42a-ea76-49fa-97f5-aecb3659184b","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314710155900","ac946f95-c8bf-43d5-a341-ab4330fc7497","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314710349400","ac946f95-c8bf-43d5-a341-ab4330fc7497","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314711022300","ac946f95-c8bf-43d5-a341-ab4330fc7497","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314712662000","ac946f95-c8bf-43d5-a341-ab4330fc7497","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314712924000","ac946f95-c8bf-43d5-a341-ab4330fc7497","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314713616100","ac946f95-c8bf-43d5-a341-ab4330fc7497","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314713997700","ab226e79-244f-4e5c-85a9-8c212fca3304","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314714207100","ab226e79-244f-4e5c-85a9-8c212fca3304","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314714920400","ab226e79-244f-4e5c-85a9-8c212fca3304","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314716703200","ab226e79-244f-4e5c-85a9-8c212fca3304","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314716923400","ab226e79-244f-4e5c-85a9-8c212fca3304","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314717681700","ab226e79-244f-4e5c-85a9-8c212fca3304","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314718078100","42a951bb-ae3f-4ed4-a0c3-dc862879e675","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314718282700","42a951bb-ae3f-4ed4-a0c3-dc862879e675","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314719015400","42a951bb-ae3f-4ed4-a0c3-dc862879e675","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314720718000","42a951bb-ae3f-4ed4-a0c3-dc862879e675","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314720922400","42a951bb-ae3f-4ed4-a0c3-dc862879e675","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314721688000","42a951bb-ae3f-4ed4-a0c3-dc862879e675","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314722076900","de566f8b-1121-4637-8745-04dccbdab41a","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314722283700","de566f8b-1121-4637-8745-04dccbdab41a","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314723016100","de566f8b-1121-4637-8745-04dccbdab41a","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314724734000","de566f8b-1121-4637-8745-04dccbdab41a","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314724935200","de566f8b-1121-4637-8745-04dccbdab41a","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314725687200","de566f8b-1121-4637-8745-04dccbdab41a","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
"343314726075800","0f467442-8f34-49df-a639-9808a7d37ac5","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","STOP","YES","-103","0","9","-113"
"343314726282000","0f467442-8f34-49df-a639-9808a7d37ac5","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","STOP","YES","-246","0","26","-246"
"343314727009400","0f467442-8f34-49df-a639-9808a7d37ac5","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","STOP","YES","-97","0","10","-101"
"343314728710100","0f467442-8f34-49df-a639-9808a7d37ac5","602263e7-c5a2-42de-b98f-74da93a79f3e","EASY_BOT","BLUE","1","WINNER","NO","-103","0","9","-113"
"343314728922800","0f467442-8f34-49df-a639-9808a7d37ac5","a976cd1f-ec60-4c49-880e-42c289c7cb9d","EASY_BOT","RED","1","WINNER","NO","-246","0","26","-246"
"343314729641400","0f467442-8f34-49df-a639-9808a7d37ac5","49bc14b8-ddba-46d3-9bf2-3ad8696f107f","MEDIUM_BOT","GREEN","1","WINNER","YES","-97","0","10","-101"
